ID,item_nr,attitude,importance,side,plausibility,university,university_short,start_date,end_date,progress,duration,language,consent,student,tuition_fee,study_continue,attention1,attention2,gender,age,comments,study,study_year,study_plan,tuition_fee2,missing_attitude,track,native_language,item,item_short
tiu-54,15,3,6,indifferent,unlikely,Tilburg University,tiu,2020-03-31T14:45:02Z,2020-03-31T14:52:36Z,100,452,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-55,1,2,7,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-55,2,4,6,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-55,3,3,7,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-55,4,2,7,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-55,5,4,7,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-55,6,3,7,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-55,7,2,8,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish resit exams,abolish resit exams
tiu-55,8,6,4,in favor,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-55,9,4,3,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-55,10,3,5,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-55,11,2,6,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-55,12,6,6,in favor,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-55,13,4,4,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-55,14,2,7,against,unlikely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-55,15,4,5,in favor,likely,Tilburg University,tiu,2020-03-31T15:08:02Z,2020-03-31T15:13:16Z,100,314,NL,1,yes,5,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-56,1,5,9,indifferent,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-56,2,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-56,3,1,9,against,likely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-56,4,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-56,5,6,9,indifferent,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-56,6,6,8,indifferent,likely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-56,7,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should abolish resit exams,abolish resit exams
tiu-56,8,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-56,9,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-56,10,3,8,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-56,11,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should adopt school uniforms,adopt school uniforms
tiu-56,12,3,7,indifferent,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-56,13,1,8,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should abolish student political expression on the campus,abolish political expression
tiu-56,14,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-56,15,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T17:48:13Z,2020-03-31T17:55:47Z,100,453,EN,1,yes,7,yes,a great deal,mostly not,female,21,NA,NA,NA,NA,NA,0,international,romanian,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-57,1,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-57,2,5,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-57,3,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-57,4,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-57,5,3,3,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-57,6,5,4,indifferent,likely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-57,7,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish resit exams,abolish resit exams
tiu-57,8,3,7,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-57,9,3,5,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-57,10,2,7,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-57,11,7,5,in favor,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-57,12,2,7,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-57,13,2,8,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-57,14,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-57,15,1,9,against,likely,Tilburg University,tiu,2020-03-31T19:56:31Z,2020-03-31T20:04:50Z,100,498,NL,1,yes,7,yes,mostly,mostly not,female,21,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-58,1,2,8,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-58,2,3,8,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-58,3,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-58,4,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-58,5,3,4,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-58,6,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
tiu-58,7,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish resit exams,abolish resit exams
tiu-58,8,4,8,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the difficulty of exams and coursework,increase difficulty
tiu-58,9,6,4,in favor,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
tiu-58,10,3,6,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the voice given to students in its decision making,reduce student voice
tiu-58,11,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should adopt school uniforms,adopt school uniforms
tiu-58,12,8,3,in favor,likely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
tiu-58,13,1,6,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should abolish student political expression on the campus,abolish political expression
tiu-58,14,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should also schedule classes on Saturday,classes on Saturday
tiu-58,15,1,7,against,unlikely,Tilburg University,tiu,2020-03-31T20:12:53Z,2020-03-31T20:19:22Z,100,388,NL,1,yes,9,yes,mostly,mostly not,male,20,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
tiu-59,1,1,9,against,unlikely,Tilburg University,tiu,2020-03-31T20:41:40Z,2020-03-31T20:49:21Z,100,461,NL,1,yes,7,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should reduce the length of academic holidays,reduce holidays length
tiu-59,2,5,5,indifferent,likely,Tilburg University,tiu,2020-03-31T20:41:40Z,2020-03-31T20:49:21Z,100,461,NL,1,yes,7,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should increase the number of course hours required for graduation,increase course hours
tiu-59,3,3,7,against,unlikely,Tilburg University,tiu,2020-03-31T20:41:40Z,2020-03-31T20:49:21Z,100,461,NL,1,yes,7,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
tiu-59,4,4,7,indifferent,unlikely,Tilburg University,tiu,2020-03-31T20:41:40Z,2020-03-31T20:49:21Z,100,461,NL,1,yes,7,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should schedule classes starting at 6.30am,classes at 6.30am
tiu-59,5,6,6,indifferent,unlikely,Tilburg University,tiu,2020-03-31T20:41:40Z,2020-03-31T20:49:21Z,100,461,NL,1,yes,7,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
tiu-59,6,5,5,indifferent,unlikely,Tilburg University,tiu,2020-03-31T20:41:40Z,2020-03-31T20:49:21Z,100,461,NL,1,yes,7,yes,mostly,mostly not,female,19,NA,NA,NA,NA,NA,0,dutch,dutch,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
